NOMBRE_CIUDAD_DEPARTAMENTO_ORIGEN|NOMBRE_CIUDAD_DEPARTAMENTO_DESTINO|TIPOTRAYECTO
MONTEBELLO-ANTIOQUIA|SAN JOSE DE LA MONTAÑA-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|SAN PEDRO DE LOS MILAGROS-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|TOLEDO-ANTIOQUIA|ESPECIAL
MUTATA-ANTIOQUIA|CHIGORODO-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|APARTADO-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|SANTA ROSA DE OSOS-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|YARUMAL-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|NECHI-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|TARAZA-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|PUERTO NARE-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|ENTRERRIOS-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|DON MATIAS-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|LA APARTADA Y LA FRONTERA-CORDOBA|ESPECIAL
MONTEBELLO-ANTIOQUIA|PUERTO LIBERTADOR-CORDOBA|ESPECIAL
MONTEBELLO-ANTIOQUIA|VIGIA DEL FUERTE-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|QUIBDO-CHOCO|ESPECIAL
MONTEBELLO-ANTIOQUIA|ZARAGOZA-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|CISNEROS-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|SAN PEDRO DE URABA-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|SONSON-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|DABEIBA-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|YOLOMBO-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|CURRULAO-ANTIOQUIA(CORRGTO)|ESPECIAL
MONTEBELLO-ANTIOQUIA|CACERES-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|EL BAGRE-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|PUERTO CLAVER-ANTIOQUIA(CORRGTO)|ESPECIAL
MEDELLIN-ANTIOQUIA|NECHI-ANTIOQUIA|ESPECIAL
MEDELLIN-ANTIOQUIA|ISTMINA-CHOCO|ESPECIAL
MEDELLIN-ANTIOQUIA|PUERTO NARE-ANTIOQUIA|ESPECIAL
MEDELLIN-ANTIOQUIA|MACEO-ANTIOQUIA|ESPECIAL
MEDELLIN-ANTIOQUIA|PUERTO LIBERTADOR-CORDOBA|ESPECIAL
MACEO-ANTIOQUIA|MACEO-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|REMEDIOS-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|ANORI-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|MONTEBELLO-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|FRONTINO-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|VALDIVIA-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|ANGELOPOLIS-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|GUADALUPE-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|ITUANGO-ANTIOQUIA|ESPECIAL
MONTEBELLO-ANTIOQUIA|PIZARRO-CHOCO|ESPECIAL
MOÑITOS-CORDOBA|ISTMINA-CHOCO|ESPECIAL
MOÑITOS-CORDOBA|NECOCLI-ANTIOQUIA|ESPECIAL
MOÑITOS-CORDOBA|FRONTINO-ANTIOQUIA|ESPECIAL
MOÑITOS-CORDOBA|SAN BERNARDO DE BATA-NORTE DE SANTANDER(CORRGTO)|ESPECIAL
MAHATES-BOLIVAR|ISTMINA-CHOCO|ESPECIAL
MAHATES-BOLIVAR|NECOCLI-ANTIOQUIA|ESPECIAL
MAHATES-BOLIVAR|FRONTINO-ANTIOQUIA|ESPECIAL
MAHATES-BOLIVAR|SAN BERNARDO DE BATA-NORTE DE SANTANDER(CORRGTO)|ESPECIAL
MALAGANA-BOLIVAR(CORRGTO)|ISTMINA-CHOCO|ESPECIAL
MALAGANA-BOLIVAR(CORRGTO)|NECOCLI-ANTIOQUIA|ESPECIAL
MALAGANA-BOLIVAR(CORRGTO)|FRONTINO-ANTIOQUIA|ESPECIAL
MALAGANA-BOLIVAR(CORRGTO)|SAN BERNARDO DE BATA-NORTE DE SANTANDER(CORRGTO)|ESPECIAL
MOÑITOS-CORDOBA|NECHI-ANTIOQUIA|ESPECIAL
MOÑITOS-CORDOBA|TARAZA-ANTIOQUIA|ESPECIAL
MOÑITOS-CORDOBA|PUERTO CLAVER-ANTIOQUIA(CORRGTO)|ESPECIAL
MOÑITOS-CORDOBA|PUERTO LIBERTADOR-CORDOBA|ESPECIAL
MAHATES-BOLIVAR|NECHI-ANTIOQUIA|ESPECIAL
MAHATES-BOLIVAR|TARAZA-ANTIOQUIA|ESPECIAL
MAHATES-BOLIVAR|PUERTO CLAVER-ANTIOQUIA(CORRGTO)|ESPECIAL
MAHATES-BOLIVAR|PUERTO LIBERTADOR-CORDOBA|ESPECIAL
MALAGANA-BOLIVAR(CORRGTO)|NECHI-ANTIOQUIA|ESPECIAL
MALAGANA-BOLIVAR(CORRGTO)|TARAZA-ANTIOQUIA|ESPECIAL
MALAGANA-BOLIVAR(CORRGTO)|PUERTO CLAVER-ANTIOQUIA(CORRGTO)|ESPECIAL
MALAGANA-BOLIVAR(CORRGTO)|PUERTO LIBERTADOR-CORDOBA|ESPECIAL
MAGANGUE-BOLIVAR|CHIGORODO-ANTIOQUIA|ESPECIAL
MAGANGUE-BOLIVAR|PUERTO NARE-ANTIOQUIA|ESPECIAL
MAJAGUAL-SUCRE|CHIGORODO-ANTIOQUIA|ESPECIAL
MAJAGUAL-SUCRE|EL SANTUARIO-ANTIOQUIA|ESPECIAL
MAJAGUAL-SUCRE|PUERTO NARE-ANTIOQUIA|ESPECIAL
MAJAGUAL-SUCRE|DON MATIAS-ANTIOQUIA|ESPECIAL
MALAMBO-ATLANTICO|CHIGORODO-ANTIOQUIA|ESPECIAL
MALAMBO-ATLANTICO|EL SANTUARIO-ANTIOQUIA|ESPECIAL
MALAMBO-ATLANTICO|PUERTO NARE-ANTIOQUIA|ESPECIAL
MALAMBO-ATLANTICO|DON MATIAS-ANTIOQUIA|ESPECIAL
MINA DRUMOND PRIBBENOW-CESAR(CORRGTO)|CHIGORODO-ANTIOQUIA|ESPECIAL
MINA DRUMOND PRIBBENOW-CESAR(CORRGTO)|EL SANTUARIO-ANTIOQUIA|ESPECIAL
MINA DRUMOND PRIBBENOW-CESAR(CORRGTO)|TARAZA-ANTIOQUIA|ESPECIAL
MINA DRUMOND PRIBBENOW-CESAR(CORRGTO)|DON MATIAS-ANTIOQUIA|ESPECIAL
MINA DRUMOND PRIBBENOW-CESAR(CORRGTO)|MACEO-ANTIOQUIA|ESPECIAL
MINA DRUMOND PRIBBENOW-CESAR(CORRGTO)|SAN VICENTE-ANTIOQUIA|ESPECIAL
MINA DRUMOND PRIBBENOW-CESAR(CORRGTO)|NECOCLI-ANTIOQUIA|ESPECIAL
MINA DRUMOND PRIBBENOW-CESAR(CORRGTO)|FRONTINO-ANTIOQUIA|ESPECIAL
MANAURE-LA GUAJIRA|ISTMINA-CHOCO|ESPECIAL
MANAURE-LA GUAJIRA|NECOCLI-ANTIOQUIA|ESPECIAL
MANAURE-LA GUAJIRA|FRONTINO-ANTIOQUIA|ESPECIAL
MANAURE-LA GUAJIRA|SAN BERNARDO DE BATA-NORTE DE SANTANDER(CORRGTO)|ESPECIAL
MOÑITOS-CORDOBA|CHIGORODO-ANTIOQUIA|ESPECIAL
MOÑITOS-CORDOBA|EL SANTUARIO-ANTIOQUIA|ESPECIAL
MOÑITOS-CORDOBA|PUERTO NARE-ANTIOQUIA|ESPECIAL
MOÑITOS-CORDOBA|DON MATIAS-ANTIOQUIA|ESPECIAL
MAHATES-BOLIVAR|CHIGORODO-ANTIOQUIA|ESPECIAL
MAHATES-BOLIVAR|EL SANTUARIO-ANTIOQUIA|ESPECIAL
MAHATES-BOLIVAR|PUERTO NARE-ANTIOQUIA|ESPECIAL
MAHATES-BOLIVAR|DON MATIAS-ANTIOQUIA|ESPECIAL
MALAGANA-BOLIVAR(CORRGTO)|CHIGORODO-ANTIOQUIA|ESPECIAL
MALAGANA-BOLIVAR(CORRGTO)|EL SANTUARIO-ANTIOQUIA|ESPECIAL
MALAGANA-BOLIVAR(CORRGTO)|PUERTO NARE-ANTIOQUIA|ESPECIAL
MALAGANA-BOLIVAR(CORRGTO)|DON MATIAS-ANTIOQUIA|ESPECIAL
MANAURE-LA GUAJIRA|ZARAGOZA-ANTIOQUIA|ESPECIAL
MANAURE-LA GUAJIRA|CIUDAD BOLIVAR-ANTIOQUIA|ESPECIAL
MANAURE-LA GUAJIRA|JARDIN-ANTIOQUIA|ESPECIAL
MANAURE-LA GUAJIRA|MACEO-ANTIOQUIA|ESPECIAL
MANAURE-LA GUAJIRA|SALGAR-ANTIOQUIA|ESPECIAL
MANAURE-LA GUAJIRA|SAN JERONIMO-ANTIOQUIA|ESPECIAL
MANAURE-LA GUAJIRA|SAN PEDRO DE URABA-ANTIOQUIA|ESPECIAL
MANAURE-LA GUAJIRA|SAN VICENTE-ANTIOQUIA|ESPECIAL
MANAURE-LA GUAJIRA|VENECIA-ANTIOQUIA|ESPECIAL
MANAURE-LA GUAJIRA|DABEIBA-ANTIOQUIA|ESPECIAL
MANAURE-LA GUAJIRA|TARSO-ANTIOQUIA|ESPECIAL
MANAURE-LA GUAJIRA|PUEBLORRICO-ANTIOQUIA|ESPECIAL
MANAURE-LA GUAJIRA|EL BAGRE-ANTIOQUIA|ESPECIAL
MANAURE-LA GUAJIRA|SOPETRAN-ANTIOQUIA|ESPECIAL
MOMIL-CORDOBA|ISTMINA-CHOCO|ESPECIAL
MOMIL-CORDOBA|NECOCLI-ANTIOQUIA|ESPECIAL
MOMIL-CORDOBA|FRONTINO-ANTIOQUIA|ESPECIAL
MOMIL-CORDOBA|SAN BERNARDO DE BATA-NORTE DE SANTANDER(CORRGTO)|ESPECIAL
MINGUEO-LA GUAJIRA(CORRGTO)|ISTMINA-CHOCO|ESPECIAL
MINGUEO-LA GUAJIRA(CORRGTO)|NECOCLI-ANTIOQUIA|ESPECIAL
MINGUEO-LA GUAJIRA(CORRGTO)|FRONTINO-ANTIOQUIA|ESPECIAL
MINGUEO-LA GUAJIRA(CORRGTO)|SAN BERNARDO DE BATA-NORTE DE SANTANDER(CORRGTO)|ESPECIAL
MORROA-SUCRE|ISTMINA-CHOCO|ESPECIAL
MORROA-SUCRE|NECOCLI-ANTIOQUIA|ESPECIAL
MORROA-SUCRE|FRONTINO-ANTIOQUIA|ESPECIAL
MORROA-SUCRE|SAN BERNARDO DE BATA-NORTE DE SANTANDER(CORRGTO)|ESPECIAL
MOMPOS-BOLIVAR|PIZARRO-CHOCO|ESPECIAL
MAGANGUE-BOLIVAR|PIZARRO-CHOCO|ESPECIAL
MAJAGUAL-SUCRE|PIZARRO-CHOCO|ESPECIAL
MANAURE-LA GUAJIRA|PIZARRO-CHOCO|ESPECIAL
MOÑITOS-CORDOBA|PIZARRO-CHOCO|ESPECIAL
MALAMBO-ATLANTICO|PIZARRO-CHOCO|ESPECIAL
MOMIL-CORDOBA|PIZARRO-CHOCO|ESPECIAL
MINGUEO-LA GUAJIRA(CORRGTO)|PIZARRO-CHOCO|ESPECIAL
MAHATES-BOLIVAR|PIZARRO-CHOCO|ESPECIAL
