NOMBRE_CIUDAD_DEPARTAMENTO_ORIGEN|NOMBRE_CIUDAD_DEPARTAMENTO_DESTINO|TIPOTRAYECTO
NATAGA-HUILA|NECOCLI-ANTIOQUIA|ESPECIAL
NATAGA-HUILA|FRONTINO-ANTIOQUIA|ESPECIAL
NATAGA-HUILA|PIZARRO-CHOCO|ESPECIAL
NEMOCON-CUNDINAMARCA|DON MATIAS-ANTIOQUIA|ESPECIAL
NOCAIMA-CUNDINAMARCA|DON MATIAS-ANTIOQUIA|ESPECIAL
NEMOCON-CUNDINAMARCA|PUERTO NARE-ANTIOQUIA|ESPECIAL
NOCAIMA-CUNDINAMARCA|PUERTO NARE-ANTIOQUIA|ESPECIAL
NEMOCON-CUNDINAMARCA|CHIGORODO-ANTIOQUIA|ESPECIAL
NOCAIMA-CUNDINAMARCA|CHIGORODO-ANTIOQUIA|ESPECIAL
NORCASIA-CALDAS|PIZARRO-CHOCO|ESPECIAL
NARIÑO-CUNDINAMARCA|PIZARRO-CHOCO|ESPECIAL
NEMOCON-CUNDINAMARCA|PIZARRO-CHOCO|ESPECIAL
NOCAIMA-CUNDINAMARCA|PIZARRO-CHOCO|ESPECIAL
NATAGA-HUILA|SAN BERNARDO DE BATA-NORTE DE SANTANDER(CORRGTO)|ESPECIAL
NATAGA-HUILA|ZARAGOZA-ANTIOQUIA|ESPECIAL
NATAGA-HUILA|ISTMINA-CHOCO|ESPECIAL
NATAGA-HUILA|CIUDAD BOLIVAR-ANTIOQUIA|ESPECIAL
NATAGA-HUILA|TARAZA-ANTIOQUIA|ESPECIAL
NATAGA-HUILA|JARDIN-ANTIOQUIA|ESPECIAL
NATAGA-HUILA|SAN JERONIMO-ANTIOQUIA|ESPECIAL
NATAGA-HUILA|DABEIBA-ANTIOQUIA|ESPECIAL
NATAGA-HUILA|PUEBLORRICO-ANTIOQUIA|ESPECIAL
NATAGA-HUILA|EL BAGRE-ANTIOQUIA|ESPECIAL
NARIÑO-NARIÑO|PUERTO CLAVER-ANTIOQUIA(CORRGTO)|ESPECIAL
NORCASIA-CALDAS|ISTMINA-CHOCO|ESPECIAL
NORCASIA-CALDAS|NECOCLI-ANTIOQUIA|ESPECIAL
NORCASIA-CALDAS|FRONTINO-ANTIOQUIA|ESPECIAL
NILO-CUNDINAMARCA|VENECIA-ANTIOQUIA|ESPECIAL
NILO-CUNDINAMARCA|PIZARRO-CHOCO|ESPECIAL
NATAGA-HUILA|NECHI-ANTIOQUIA|ESPECIAL
NATAGA-HUILA|PUERTO NARE-ANTIOQUIA|ESPECIAL
NATAGA-HUILA|SALGAR-ANTIOQUIA|ESPECIAL
NATAGA-HUILA|TARSO-ANTIOQUIA|ESPECIAL
NATAGA-HUILA|PUERTO CLAVER-ANTIOQUIA(CORRGTO)|ESPECIAL
NATAGA-HUILA|PUERTO LIBERTADOR-CORDOBA|ESPECIAL
NATAGA-HUILA|SOPETRAN-ANTIOQUIA|ESPECIAL
NORCASIA-CALDAS|ZARAGOZA-ANTIOQUIA|ESPECIAL
NORCASIA-CALDAS|CIUDAD BOLIVAR-ANTIOQUIA|ESPECIAL
NORCASIA-CALDAS|JARDIN-ANTIOQUIA|ESPECIAL
NORCASIA-CALDAS|MACEO-ANTIOQUIA|ESPECIAL
NORCASIA-CALDAS|SALGAR-ANTIOQUIA|ESPECIAL
NORCASIA-CALDAS|SAN JERONIMO-ANTIOQUIA|ESPECIAL
NORCASIA-CALDAS|SAN PEDRO DE URABA-ANTIOQUIA|ESPECIAL
NORCASIA-CALDAS|SAN VICENTE-ANTIOQUIA|ESPECIAL
NORCASIA-CALDAS|VENECIA-ANTIOQUIA|ESPECIAL
NORCASIA-CALDAS|DABEIBA-ANTIOQUIA|ESPECIAL
NORCASIA-CALDAS|TARSO-ANTIOQUIA|ESPECIAL
NORCASIA-CALDAS|PUEBLORRICO-ANTIOQUIA|ESPECIAL
NORCASIA-CALDAS|EL BAGRE-ANTIOQUIA|ESPECIAL
NORCASIA-CALDAS|SOPETRAN-ANTIOQUIA|ESPECIAL
NEMOCON-CUNDINAMARCA|ISTMINA-CHOCO|ESPECIAL
NEMOCON-CUNDINAMARCA|NECOCLI-ANTIOQUIA|ESPECIAL
NEMOCON-CUNDINAMARCA|FRONTINO-ANTIOQUIA|ESPECIAL
NEMOCON-CUNDINAMARCA|SAN BERNARDO DE BATA-NORTE DE SANTANDER(CORRGTO)|ESPECIAL
NOCAIMA-CUNDINAMARCA|ISTMINA-CHOCO|ESPECIAL
NOCAIMA-CUNDINAMARCA|NECOCLI-ANTIOQUIA|ESPECIAL
NOCAIMA-CUNDINAMARCA|FRONTINO-ANTIOQUIA|ESPECIAL
NOCAIMA-CUNDINAMARCA|SAN BERNARDO DE BATA-NORTE DE SANTANDER(CORRGTO)|ESPECIAL
NILO-CUNDINAMARCA|ISTMINA-CHOCO|ESPECIAL
NILO-CUNDINAMARCA|CIUDAD BOLIVAR-ANTIOQUIA|ESPECIAL
NILO-CUNDINAMARCA|DABEIBA-ANTIOQUIA|ESPECIAL
NILO-CUNDINAMARCA|SAN BERNARDO DE BATA-NORTE DE SANTANDER(CORRGTO)|ESPECIAL
NORCASIA-CALDAS|NECHI-ANTIOQUIA|ESPECIAL
NORCASIA-CALDAS|TARAZA-ANTIOQUIA|ESPECIAL
NORCASIA-CALDAS|PUERTO CLAVER-ANTIOQUIA(CORRGTO)|ESPECIAL
NORCASIA-CALDAS|PUERTO LIBERTADOR-CORDOBA|ESPECIAL
NATAGA-HUILA|CHIGORODO-ANTIOQUIA|ESPECIAL
NATAGA-HUILA|EL SANTUARIO-ANTIOQUIA|ESPECIAL
NATAGA-HUILA|DON MATIAS-ANTIOQUIA|ESPECIAL
NATAGA-HUILA|MACEO-ANTIOQUIA|ESPECIAL
